Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-12-02 00:00:00-05:00,3.5199999809265137,3.7300000190734863,3.369999885559082,3.5999999046325684,11313504,0.0,0.0
2022-12-05 00:00:00-05:00,3.5399999618530273,4.179999828338623,3.5299999713897705,3.609999895095825,21976826,0.0,0.0
2022-12-06 00:00:00-05:00,3.5399999618530273,3.6500000953674316,3.200000047683716,3.3399999141693115,12809333,0.0,0.0
2022-12-07 00:00:00-05:00,3.299999952316284,3.4293999671936035,3.2200000286102295,3.265000104904175,6414545,0.0,0.0
2022-12-08 00:00:00-05:00,3.319999933242798,3.4200000762939453,3.130000114440918,3.3299999237060547,9975893,0.0,0.0
2022-12-09 00:00:00-05:00,3.2699999809265137,3.309999942779541,3.0799999237060547,3.0799999237060547,8378590,0.0,0.0
2022-12-12 00:00:00-05:00,3.119999885559082,3.137500047683716,3.0,3.130000114440918,7991309,0.0,0.0
2022-12-13 00:00:00-05:00,3.2200000286102295,3.390000104904175,2.8399999141693115,2.950000047683716,17371150,0.0,0.0
2022-12-14 00:00:00-05:00,2.950000047683716,3.049999952316284,2.819999933242798,2.9100000858306885,7161986,0.0,0.0
2022-12-15 00:00:00-05:00,2.8499999046325684,3.0899999141693115,2.8399999141693115,2.9800000190734863,7518142,0.0,0.0
2022-12-16 00:00:00-05:00,2.940000057220459,2.990000009536743,2.8217999935150146,2.9800000190734863,10566643,0.0,0.0
2022-12-19 00:00:00-05:00,2.940000057220459,2.940000057220459,2.7300000190734863,2.7799999713897705,7599298,0.0,0.0
2022-12-20 00:00:00-05:00,2.7899999618530273,3.0,2.690000057220459,2.7100000381469727,8268151,0.0,0.0
2022-12-21 00:00:00-05:00,2.740000009536743,2.7799999713897705,2.609999895095825,2.6500000953674316,6025107,0.0,0.0
2022-12-22 00:00:00-05:00,2.609999895095825,2.619999885559082,2.440000057220459,2.509999990463257,8185376,0.0,0.0
2022-12-23 00:00:00-05:00,2.5199999809265137,2.630000114440918,2.450000047683716,2.5799999237060547,6536968,0.0,0.0
2022-12-27 00:00:00-05:00,2.549999952316284,2.5899999141693115,2.450000047683716,2.4700000286102295,5104883,0.0,0.0
2022-12-28 00:00:00-05:00,2.509999990463257,2.5299999713897705,2.359999895095825,2.390000104904175,5557850,0.0,0.0
2022-12-29 00:00:00-05:00,2.4000000953674316,2.537100076675415,2.365000009536743,2.5199999809265137,7000769,0.0,0.0
2022-12-30 00:00:00-05:00,2.4749999046325684,2.5299999713897705,2.380000114440918,2.509999990463257,6680436,0.0,0.0
